order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
5315,4192,Cancelled,F,2025-02-03 14:32:00+00:00,,,,1
5337,4212,Cancelled,F,2025-10-08 04:29:00+00:00,,,,1
5357,4224,Cancelled,F,2023-11-21 01:46:00+00:00,,,,2
5358,4225,Cancelled,F,2024-07-29 18:43:00+00:00,,,,1
5360,4226,Cancelled,F,2025-03-11 17:12:00+00:00,,,,1
5376,4241,Cancelled,F,2025-08-01 17:37:00+00:00,,,,1
5382,4244,Cancelled,F,2023-08-06 00:21:00+00:00,,,,2
5385,4247,Cancelled,F,2021-09-01 06:30:00+00:00,,,,1
5406,4262,Cancelled,F,2025-01-01 18:45:00+00:00,,,,1
5421,4273,Cancelled,F,2023-09-09 18:11:00+00:00,,,,1
5427,4278,Cancelled,F,2024-10-07 06:07:00+00:00,,,,1
5430,4280,Cancelled,F,2025-08-18 04:43:00+00:00,,,,2
5433,4283,Cancelled,F,2023-10-30 15:32:00+00:00,,,,1
5446,4294,Cancelled,F,2025-10-04 05:05:00+00:00,,,,2
5460,4307,Cancelled,F,2020-09-12 15:00:00+00:00,,,,1
5464,4311,Cancelled,F,2025-08-22 09:58:00+00:00,,,,2
5470,4315,Cancelled,F,2025-08-14 08:33:00+00:00,,,,2
5472,4316,Cancelled,F,2025-10-18 08:49:07.712559+00:00,,,,1
5473,4317,Cancelled,F,2025-08-06 12:05:00+00:00,,,,1
5477,4319,Cancelled,F,2025-08-03 13:54:00+00:00,,,,1
5519,4351,Cancelled,F,2024-01-20 07:01:00+00:00,,,,3
5525,4354,Cancelled,F,2025-10-13 04:45:00+00:00,,,,3
5527,4354,Cancelled,F,2025-10-13 04:45:00+00:00,,,,1
5540,4368,Cancelled,F,2020-08-01 03:24:00+00:00,,,,1
5541,4369,Cancelled,F,2022-02-21 09:53:00+00:00,,,,1
5543,4369,Cancelled,F,2023-03-15 09:53:00+00:00,,,,1
5551,4374,Cancelled,F,2022-01-29 07:20:00+00:00,,,,1
5569,4385,Cancelled,F,2024-06-29 02:57:00+00:00,,,,2
5605,4413,Cancelled,F,2023-12-19 13:33:00+00:00,,,,2
5608,4414,Cancelled,F,2025-10-10 03:51:00+00:00,,,,1
5630,4432,Cancelled,F,2022-09-23 06:58:00+00:00,,,,2
5639,4439,Cancelled,F,2023-03-05 07:06:00+00:00,,,,1
5674,4463,Cancelled,F,2025-08-08 11:40:00+00:00,,,,4
5680,4465,Cancelled,F,2025-09-06 07:00:00+00:00,,,,2
5690,4473,Cancelled,F,2025-01-22 04:55:00+00:00,,,,1
5727,4504,Cancelled,F,2023-02-17 13:42:00+00:00,,,,1
5730,4507,Cancelled,F,2020-04-29 07:57:00+00:00,,,,1
5785,4555,Cancelled,F,2022-11-13 01:07:00+00:00,,,,3
5805,4572,Cancelled,F,2023-11-27 09:47:00+00:00,,,,1
5809,4576,Cancelled,F,2024-06-04 09:43:00+00:00,,,,1
5819,4585,Cancelled,F,2025-09-11 05:34:00+00:00,,,,1
5829,4594,Cancelled,F,2023-05-11 14:35:00+00:00,,,,1
5830,4595,Cancelled,F,2024-12-27 05:39:00+00:00,,,,1
5853,4610,Cancelled,F,2023-11-11 14:08:00+00:00,,,,3
5860,4616,Cancelled,F,2025-08-01 08:50:00+00:00,,,,1
5865,4620,Cancelled,F,2022-05-06 11:01:00+00:00,,,,2
5873,4631,Cancelled,F,2025-04-14 14:42:00+00:00,,,,1
5874,4631,Cancelled,F,2025-05-27 14:42:00+00:00,,,,1
5875,4632,Cancelled,F,2022-11-29 18:15:00+00:00,,,,2
5879,4637,Cancelled,F,2023-10-20 01:41:00+00:00,,,,1
5898,4656,Cancelled,F,2024-08-26 00:57:00+00:00,,,,4
5903,4658,Cancelled,F,2024-04-24 18:05:00+00:00,,,,2
5908,4662,Cancelled,F,2023-10-01 14:33:00+00:00,,,,2
5909,4662,Cancelled,F,2023-09-22 14:33:00+00:00,,,,2
5945,4702,Cancelled,F,2023-07-26 00:10:00+00:00,,,,3
5950,4706,Cancelled,F,2025-01-23 03:08:00+00:00,,,,2
5969,4720,Cancelled,F,2022-12-09 09:08:00+00:00,,,,1
5983,4732,Cancelled,F,2024-03-24 09:28:00+00:00,,,,1
5984,4733,Cancelled,F,2025-10-17 06:37:13.267433+00:00,,,,3
5985,4734,Cancelled,F,2023-12-20 06:40:00+00:00,,,,1
6003,4745,Cancelled,F,2021-11-11 05:01:00+00:00,,,,1
6006,4748,Cancelled,F,2024-06-15 15:44:00+00:00,,,,2
6014,4755,Cancelled,F,2023-08-12 18:17:00+00:00,,,,1
6021,4760,Cancelled,F,2024-11-16 12:21:00+00:00,,,,1
6059,4796,Cancelled,F,2024-03-17 02:34:00+00:00,,,,3
6108,4848,Cancelled,F,2024-01-06 09:50:00+00:00,,,,1
6109,4848,Cancelled,F,2019-10-25 09:50:00+00:00,,,,1
6141,4875,Cancelled,F,2022-11-07 14:35:00+00:00,,,,1
6144,4879,Cancelled,F,2024-11-01 09:09:00+00:00,,,,2
6165,4895,Cancelled,F,2024-07-11 12:07:00+00:00,,,,1
6195,4910,Cancelled,F,2023-10-11 18:09:00+00:00,,,,1
6257,4960,Cancelled,F,2025-01-12 02:51:00+00:00,,,,1
6269,4973,Cancelled,F,2025-09-08 08:38:00+00:00,,,,4
6279,4980,Cancelled,F,2022-07-19 17:37:00+00:00,,,,1
6342,5042,Cancelled,F,2025-02-14 14:13:00+00:00,,,,1
6363,5066,Cancelled,F,2022-11-07 05:45:00+00:00,,,,1
6365,5068,Cancelled,F,2024-04-13 13:32:00+00:00,,,,1
6367,5069,Cancelled,F,2022-10-24 11:29:00+00:00,,,,2
6375,5076,Cancelled,F,2025-09-14 06:22:00+00:00,,,,1
6376,5076,Cancelled,F,2024-06-20 06:22:00+00:00,,,,1
6379,5079,Cancelled,F,2023-05-23 06:35:00+00:00,,,,1
6390,5085,Cancelled,F,2025-07-26 05:34:00+00:00,,,,1
6423,5108,Cancelled,F,2025-07-18 08:45:00+00:00,,,,1
6429,5113,Cancelled,F,2024-08-31 02:59:00+00:00,,,,1
6436,5117,Cancelled,F,2025-05-11 17:05:00+00:00,,,,1
6504,5168,Cancelled,F,2025-07-15 12:02:00+00:00,,,,2
6505,5168,Cancelled,F,2025-09-01 12:02:00+00:00,,,,1
6527,5187,Cancelled,F,2023-06-18 09:25:00+00:00,,,,3
6532,5190,Cancelled,F,2025-08-24 06:04:00+00:00,,,,1
6533,5191,Cancelled,F,2021-10-30 16:52:00+00:00,,,,3
6538,5197,Cancelled,F,2024-08-09 12:26:00+00:00,,,,1
6560,5213,Cancelled,F,2025-08-01 08:44:00+00:00,,,,1
6584,5235,Cancelled,F,2025-06-18 15:00:00+00:00,,,,1
6588,5237,Cancelled,F,2022-03-10 06:17:00+00:00,,,,1
6608,5258,Cancelled,F,2024-11-29 07:27:00+00:00,,,,4
6614,5263,Cancelled,F,2025-10-02 13:36:00+00:00,,,,2
6615,5263,Cancelled,F,2024-11-11 13:36:00+00:00,,,,1
6641,5280,Cancelled,F,2025-06-20 12:57:00+00:00,,,,1
6655,5294,Cancelled,F,2021-09-19 06:01:00+00:00,,,,1
6672,5311,Cancelled,F,2023-08-24 07:09:00+00:00,,,,1
6678,5316,Cancelled,F,2025-03-25 09:07:00+00:00,,,,1
6685,5322,Cancelled,F,2025-05-06 02:09:00+00:00,,,,1
6729,5366,Cancelled,F,2025-10-14 08:00:21.664454+00:00,,,,1
6730,5366,Cancelled,F,2025-10-16 08:00:21.664454+00:00,,,,4
6736,5372,Cancelled,F,2025-10-17 00:41:00+00:00,,,,1
6747,5379,Cancelled,F,2025-03-18 06:51:00+00:00,,,,1
6759,5392,Cancelled,F,2025-09-01 13:27:00+00:00,,,,2
6762,5394,Cancelled,F,2025-05-12 10:32:00+00:00,,,,1
6763,5394,Cancelled,F,2024-01-07 10:32:00+00:00,,,,1
6768,5399,Cancelled,F,2025-09-08 17:55:00+00:00,,,,3
6806,5427,Cancelled,F,2023-05-03 04:58:00+00:00,,,,1
6812,5433,Cancelled,F,2024-11-01 07:17:00+00:00,,,,1
6814,5433,Cancelled,F,2025-02-07 07:17:00+00:00,,,,1
6846,5458,Cancelled,F,2024-08-13 17:46:00+00:00,,,,1
6879,5487,Cancelled,F,2024-04-03 12:57:00+00:00,,,,1
6885,5489,Cancelled,F,2025-01-13 06:53:00+00:00,,,,1
6890,5494,Cancelled,F,2025-05-20 12:28:00+00:00,,,,1
6909,5510,Cancelled,F,2025-08-18 17:48:00+00:00,,,,1
6919,5519,Cancelled,F,2020-12-14 15:48:00+00:00,,,,1
6959,5551,Cancelled,F,2020-08-21 08:01:00+00:00,,,,1
6971,5562,Cancelled,F,2023-04-18 08:38:00+00:00,,,,2
6975,5565,Cancelled,F,2023-09-23 09:52:00+00:00,,,,1
6977,5566,Cancelled,F,2025-08-24 04:57:00+00:00,,,,1
6985,5572,Cancelled,F,2025-01-21 09:03:00+00:00,,,,1
6987,5574,Cancelled,F,2023-03-10 01:49:00+00:00,,,,1
7009,5590,Cancelled,F,2025-08-05 18:37:00+00:00,,,,1
7010,5592,Cancelled,F,2025-03-21 06:25:00+00:00,,,,1
7018,5598,Cancelled,F,2025-07-14 01:39:00+00:00,,,,1
7034,5613,Cancelled,F,2023-12-01 10:18:00+00:00,,,,2
7035,5613,Cancelled,F,2023-02-09 10:18:00+00:00,,,,2
7036,5614,Cancelled,F,2025-05-05 01:35:00+00:00,,,,2
7040,5616,Cancelled,F,2025-08-17 01:46:00+00:00,,,,1
7047,5623,Cancelled,F,2024-01-12 07:14:00+00:00,,,,1
7067,5639,Cancelled,F,2022-06-18 08:35:00+00:00,,,,2
7076,5646,Cancelled,F,2022-12-23 13:44:00+00:00,,,,1
7079,5648,Cancelled,F,2025-01-07 13:38:00+00:00,,,,1
7086,5653,Cancelled,F,2025-09-11 09:12:00+00:00,,,,3
7093,5659,Cancelled,F,2021-05-27 10:04:00+00:00,,,,3
7104,5670,Cancelled,F,2023-06-29 13:27:00+00:00,,,,1
7108,5673,Cancelled,F,2021-12-14 06:37:00+00:00,,,,1
7136,5694,Cancelled,F,2023-11-08 15:03:00+00:00,,,,2
7137,5695,Cancelled,F,2024-07-02 03:50:00+00:00,,,,1
7172,5721,Cancelled,F,2023-10-08 07:34:00+00:00,,,,2
7181,5726,Cancelled,F,2023-01-19 15:15:00+00:00,,,,2
7200,5742,Cancelled,F,2025-08-12 15:49:00+00:00,,,,1
7239,5774,Cancelled,F,2022-11-29 14:00:00+00:00,,,,2
7251,5785,Cancelled,F,2025-08-04 08:31:00+00:00,,,,2
7258,5791,Cancelled,F,2025-09-26 05:14:00+00:00,,,,1
7259,5792,Cancelled,F,2021-10-11 05:27:00+00:00,,,,4
7280,5808,Cancelled,F,2025-05-11 09:45:00+00:00,,,,1
7318,5835,Cancelled,F,2022-03-26 00:38:00+00:00,,,,1
7329,5846,Cancelled,F,2023-06-17 00:19:00+00:00,,,,2
7337,5851,Cancelled,F,2024-06-19 09:52:00+00:00,,,,1
7340,5854,Cancelled,F,2024-09-14 07:57:00+00:00,,,,1
7343,5857,Cancelled,F,2021-07-09 09:22:00+00:00,,,,1
7361,5866,Cancelled,F,2023-03-18 07:01:00+00:00,,,,1
7373,5876,Cancelled,F,2025-06-20 17:45:00+00:00,,,,4
7387,5890,Cancelled,F,2025-09-05 11:57:00+00:00,,,,2
7425,5923,Cancelled,F,2023-05-28 11:28:00+00:00,,,,2
7440,5932,Cancelled,F,2024-04-26 17:18:00+00:00,,,,4
7450,5939,Cancelled,F,2024-09-19 09:19:00+00:00,,,,1
7481,5961,Cancelled,F,2024-11-26 01:17:00+00:00,,,,1
7491,5966,Cancelled,F,2025-10-18 18:53:29.287277+00:00,,,,2
7494,5966,Cancelled,F,2025-10-18 18:53:29.287277+00:00,,,,2
7501,5973,Cancelled,F,2025-02-21 05:46:00+00:00,,,,1
7515,5983,Cancelled,F,2025-01-05 16:06:00+00:00,,,,1
7524,5994,Cancelled,F,2024-02-15 16:51:00+00:00,,,,1
7544,6007,Cancelled,F,2022-05-22 15:49:00+00:00,,,,2
7550,6012,Cancelled,F,2025-09-25 11:13:00+00:00,,,,1
7564,6027,Cancelled,F,2025-04-06 08:13:00+00:00,,,,1
7565,6027,Cancelled,F,2025-10-06 08:13:00+00:00,,,,1
7571,6030,Cancelled,F,2023-02-09 02:23:00+00:00,,,,1
7572,6031,Cancelled,F,2025-07-03 03:02:00+00:00,,,,1
7573,6031,Cancelled,F,2023-08-06 03:02:00+00:00,,,,4
7622,6072,Cancelled,F,2024-01-18 09:44:00+00:00,,,,1
7626,6073,Cancelled,F,2024-06-02 01:40:00+00:00,,,,4
7635,6079,Cancelled,F,2025-08-24 17:58:00+00:00,,,,2
7637,6080,Cancelled,F,2025-06-02 14:11:00+00:00,,,,2
7649,6086,Cancelled,F,2023-09-04 00:22:00+00:00,,,,1
7654,6094,Cancelled,F,2025-01-11 06:08:00+00:00,,,,1
7671,6106,Cancelled,F,2019-05-04 07:53:00+00:00,,,,1
7699,6128,Cancelled,F,2023-05-02 14:05:00+00:00,,,,2
7718,6143,Cancelled,F,2023-12-24 06:51:00+00:00,,,,1
7722,6144,Cancelled,F,2025-07-12 03:00:00+00:00,,,,1
7729,6155,Cancelled,F,2025-10-14 18:14:00+00:00,,,,1
7748,6170,Cancelled,F,2023-08-30 00:43:00+00:00,,,,4
7764,6180,Cancelled,F,2023-03-04 12:33:00+00:00,,,,1
7783,6196,Cancelled,F,2025-10-01 04:46:00+00:00,,,,1
7801,6213,Cancelled,F,2021-04-25 12:50:00+00:00,,,,1
7804,6214,Cancelled,F,2022-08-16 02:52:00+00:00,,,,1
7805,6214,Cancelled,F,2022-03-03 02:52:00+00:00,,,,1
7829,6232,Cancelled,F,2025-02-20 08:25:00+00:00,,,,1
7830,6233,Cancelled,F,2025-08-16 12:26:00+00:00,,,,1
7834,6235,Cancelled,F,2022-09-06 03:45:00+00:00,,,,2
7869,6270,Cancelled,F,2025-07-01 06:03:00+00:00,,,,1
7875,6273,Cancelled,F,2025-09-18 02:57:00+00:00,,,,1
7877,6274,Cancelled,F,2025-08-15 14:05:00+00:00,,,,1
7880,6275,Cancelled,F,2024-01-05 02:48:00+00:00,,,,1
7881,6275,Cancelled,F,2024-11-28 02:48:00+00:00,,,,1
7931,6322,Cancelled,F,2020-02-01 01:23:00+00:00,,,,1
7957,6339,Cancelled,F,2024-07-13 16:30:00+00:00,,,,1
7968,6354,Cancelled,F,2020-09-15 17:45:00+00:00,,,,1
7969,6355,Cancelled,F,2024-01-14 10:19:00+00:00,,,,2
7994,6377,Cancelled,F,2025-03-05 06:55:00+00:00,,,,1
8008,6385,Cancelled,F,2022-05-08 09:59:00+00:00,,,,1
8021,6394,Cancelled,F,2025-01-02 02:57:00+00:00,,,,1
8027,6401,Cancelled,F,2023-10-20 08:59:00+00:00,,,,1
8034,6410,Cancelled,F,2021-07-06 14:15:00+00:00,,,,1
8037,6413,Cancelled,F,2025-10-16 17:40:35.314024+00:00,,,,1
8052,6427,Cancelled,F,2020-10-28 07:30:00+00:00,,,,1
8068,6438,Cancelled,F,2024-05-13 08:55:00+00:00,,,,2
8069,6438,Cancelled,F,2025-05-17 08:55:00+00:00,,,,1
8080,6446,Cancelled,F,2025-07-06 13:47:00+00:00,,,,4
8082,6448,Cancelled,F,2025-01-06 15:13:00+00:00,,,,1
8095,6458,Cancelled,F,2022-01-25 17:58:00+00:00,,,,1
8101,6462,Cancelled,F,2021-07-22 16:27:00+00:00,,,,1
8111,6473,Cancelled,F,2022-07-21 06:01:00+00:00,,,,1
8134,6490,Cancelled,F,2025-08-29 09:43:00+00:00,,,,1
8144,6508,Cancelled,F,2023-01-23 17:13:00+00:00,,,,1
8161,6515,Cancelled,F,2024-10-31 08:00:00+00:00,,,,1
8173,6526,Cancelled,F,2023-12-16 15:03:00+00:00,,,,1
8176,6531,Cancelled,F,2025-07-18 12:57:00+00:00,,,,1
8214,6563,Cancelled,F,2019-05-12 18:57:00+00:00,,,,1
8217,6564,Cancelled,F,2025-05-06 12:56:00+00:00,,,,1
8218,6565,Cancelled,F,2024-01-03 07:13:00+00:00,,,,1
8230,6577,Cancelled,F,2025-09-28 16:32:00+00:00,,,,1
8250,6595,Cancelled,F,2023-03-23 14:30:00+00:00,,,,4
8272,6611,Cancelled,F,2024-06-21 01:30:00+00:00,,,,1
8317,6648,Cancelled,F,2024-04-11 12:57:00+00:00,,,,3
8330,6656,Cancelled,F,2024-10-18 02:25:00+00:00,,,,1
8333,6660,Cancelled,F,2023-08-25 13:20:00+00:00,,,,1
8334,6661,Cancelled,F,2020-10-15 12:22:00+00:00,,,,2
8341,6667,Cancelled,F,2025-10-16 11:35:38.575972+00:00,,,,3
8346,6672,Cancelled,F,2021-07-19 05:08:00+00:00,,,,2
8352,6675,Cancelled,F,2019-12-09 15:01:00+00:00,,,,1
8358,6679,Cancelled,F,2025-09-22 08:37:00+00:00,,,,2
8368,6683,Cancelled,F,2025-01-23 17:28:00+00:00,,,,1
8373,6689,Cancelled,F,2022-01-26 01:58:00+00:00,,,,1
8380,6696,Cancelled,F,2025-04-26 09:23:00+00:00,,,,1
8429,6738,Cancelled,F,2025-09-23 00:18:00+00:00,,,,1
8447,6750,Cancelled,F,2025-05-13 15:08:00+00:00,,,,1
8449,6751,Cancelled,F,2020-01-07 05:05:00+00:00,,,,2
8469,6766,Cancelled,F,2023-03-01 16:16:00+00:00,,,,2
8543,6818,Cancelled,F,2025-04-19 16:31:00+00:00,,,,1
8573,6845,Cancelled,F,2025-04-06 00:29:00+00:00,,,,4
8650,6904,Cancelled,F,2023-10-05 11:49:00+00:00,,,,1
8651,6904,Cancelled,F,2025-02-25 11:49:00+00:00,,,,2
8669,6921,Cancelled,F,2025-07-19 16:27:00+00:00,,,,1
8681,6927,Cancelled,F,2025-10-16 02:46:00+00:00,,,,1
8684,6928,Cancelled,F,2022-03-17 08:30:00+00:00,,,,2
8702,6946,Cancelled,F,2021-09-29 02:28:00+00:00,,,,4
8724,6965,Cancelled,F,2024-04-16 17:56:00+00:00,,,,2
8755,6991,Cancelled,F,2022-11-04 01:26:00+00:00,,,,2
8769,7000,Cancelled,F,2024-12-13 00:37:00+00:00,,,,1
8787,7016,Cancelled,F,2025-10-17 18:02:43.058907+00:00,,,,1
8804,7027,Cancelled,F,2024-05-07 08:48:00+00:00,,,,1
8825,7042,Cancelled,F,2025-02-16 09:05:00+00:00,,,,1
8832,7046,Cancelled,F,2025-04-15 18:37:00+00:00,,,,1
8834,7047,Cancelled,F,2023-12-24 13:26:00+00:00,,,,2
8835,7048,Cancelled,F,2022-05-29 16:59:00+00:00,,,,1
8840,7055,Cancelled,F,2025-05-30 06:09:00+00:00,,,,1
8855,7066,Cancelled,F,2025-03-26 14:53:00+00:00,,,,1
8868,7074,Cancelled,F,2025-02-22 15:24:00+00:00,,,,1
8877,7082,Cancelled,F,2023-09-07 01:04:00+00:00,,,,1
8879,7082,Cancelled,F,2023-01-19 01:04:00+00:00,,,,1
8909,7123,Cancelled,F,2025-07-02 14:01:00+00:00,,,,1
8925,7136,Cancelled,F,2024-08-08 18:19:00+00:00,,,,4
8944,7148,Cancelled,F,2023-12-05 14:36:00+00:00,,,,2
8951,7154,Cancelled,F,2023-08-27 14:11:00+00:00,,,,1
8958,7159,Cancelled,F,2025-09-07 07:23:00+00:00,,,,1
8979,7174,Cancelled,F,2021-06-14 01:09:00+00:00,,,,1
8985,7178,Cancelled,F,2021-04-27 18:11:00+00:00,,,,1
9021,7204,Cancelled,F,2024-11-27 08:22:00+00:00,,,,1
9045,7223,Cancelled,F,2024-05-16 10:33:00+00:00,,,,1
9056,7238,Cancelled,F,2020-07-21 03:08:00+00:00,,,,3
9100,7271,Cancelled,F,2024-12-03 00:29:00+00:00,,,,1
9117,7282,Cancelled,F,2025-10-15 06:30:46.668114+00:00,,,,1
9122,7287,Cancelled,F,2024-07-06 08:18:00+00:00,,,,3
9132,7291,Cancelled,F,2022-08-26 15:19:00+00:00,,,,1
9153,7307,Cancelled,F,2025-08-26 13:54:00+00:00,,,,1
9158,7311,Cancelled,F,2025-02-07 03:46:00+00:00,,,,1
9162,7314,Cancelled,F,2024-12-01 03:26:00+00:00,,,,1
9169,7319,Cancelled,F,2024-09-26 01:47:00+00:00,,,,1
9204,7341,Cancelled,F,2025-10-14 01:44:47.511705+00:00,,,,1
9216,7355,Cancelled,F,2023-06-25 16:35:00+00:00,,,,1
9220,7358,Cancelled,F,2023-06-13 08:35:00+00:00,,,,1
9260,7391,Cancelled,F,2024-08-27 02:53:00+00:00,,,,1
9299,7418,Cancelled,F,2024-06-22 18:20:00+00:00,,,,1
9312,7425,Cancelled,F,2024-10-21 17:44:00+00:00,,,,2
9318,7428,Cancelled,F,2024-11-09 02:00:00+00:00,,,,1
9327,7432,Cancelled,F,2020-07-15 18:51:00+00:00,,,,1
9345,7448,Cancelled,F,2025-05-30 08:36:00+00:00,,,,1
9354,7456,Cancelled,F,2024-07-29 14:18:00+00:00,,,,1
9363,7466,Cancelled,F,2023-02-04 05:15:00+00:00,,,,1
9364,7466,Cancelled,F,2024-06-10 05:15:00+00:00,,,,1
9378,7479,Cancelled,F,2023-08-29 15:50:00+00:00,,,,4
9385,7482,Cancelled,F,2025-10-09 08:55:00+00:00,,,,1
9386,7482,Cancelled,F,2025-06-17 08:55:00+00:00,,,,2
9393,7485,Cancelled,F,2021-04-11 09:19:00+00:00,,,,4
9396,7489,Cancelled,F,2025-02-24 11:12:00+00:00,,,,1
9402,7496,Cancelled,F,2025-09-20 03:39:00+00:00,,,,1
9404,7496,Cancelled,F,2023-08-10 03:39:00+00:00,,,,1
9410,7501,Cancelled,F,2025-09-09 06:15:00+00:00,,,,1
9422,7510,Cancelled,F,2025-04-04 06:41:00+00:00,,,,3
9436,7521,Cancelled,F,2025-07-22 13:26:00+00:00,,,,2
9448,7531,Cancelled,F,2024-02-27 09:56:00+00:00,,,,2
9449,7531,Cancelled,F,2022-12-16 09:56:00+00:00,,,,1
9456,7535,Cancelled,F,2022-10-05 17:44:00+00:00,,,,1
9462,7540,Cancelled,F,2025-10-15 06:47:50.342201+00:00,,,,2
9525,7596,Cancelled,F,2025-08-30 02:37:00+00:00,,,,1
9526,7597,Cancelled,F,2024-03-15 03:00:00+00:00,,,,1
9543,7621,Cancelled,F,2025-01-26 02:29:00+00:00,,,,1
9566,7638,Cancelled,F,2023-10-27 16:05:00+00:00,,,,1
9575,7647,Cancelled,F,2023-06-21 11:09:00+00:00,,,,1
9582,7652,Cancelled,F,2025-04-06 06:14:00+00:00,,,,1
9585,7652,Cancelled,F,2025-08-04 06:14:00+00:00,,,,1
9596,7657,Cancelled,F,2024-08-04 09:16:00+00:00,,,,1
9598,7657,Cancelled,F,2024-12-01 09:16:00+00:00,,,,1
9601,7659,Cancelled,F,2025-10-06 11:13:00+00:00,,,,1
9606,7662,Cancelled,F,2024-11-30 03:10:00+00:00,,,,1
9612,7666,Cancelled,F,2021-08-23 04:34:00+00:00,,,,1
9613,7667,Cancelled,F,2025-05-02 13:19:00+00:00,,,,1
9617,7670,Cancelled,F,2024-06-09 07:03:00+00:00,,,,1
9624,7679,Cancelled,F,2020-11-03 18:29:00+00:00,,,,2
9629,7683,Cancelled,F,2020-12-16 15:19:00+00:00,,,,2
9637,7690,Cancelled,F,2024-06-09 11:54:00+00:00,,,,1
9644,7694,Cancelled,F,2023-08-22 13:07:00+00:00,,,,1
9669,7710,Cancelled,F,2024-12-30 05:06:00+00:00,,,,2
9676,7713,Cancelled,F,2022-07-30 12:14:00+00:00,,,,1
9685,7720,Cancelled,F,2024-08-04 05:10:00+00:00,,,,2
9688,7726,Cancelled,F,2020-07-08 12:47:00+00:00,,,,1
9694,7734,Cancelled,F,2025-02-17 02:20:00+00:00,,,,1
9728,7764,Cancelled,F,2023-05-04 13:27:00+00:00,,,,1
9779,7800,Cancelled,F,2023-04-05 08:48:00+00:00,,,,1
9809,7831,Cancelled,F,2022-11-30 10:03:00+00:00,,,,1
9815,7837,Cancelled,F,2025-07-02 18:33:00+00:00,,,,4
9819,7840,Cancelled,F,2025-10-18 17:02:54.380201+00:00,,,,2
9823,7842,Cancelled,F,2023-10-21 12:15:00+00:00,,,,3
9854,7869,Cancelled,F,2025-04-28 00:15:00+00:00,,,,1
9855,7869,Cancelled,F,2025-05-30 00:15:00+00:00,,,,1
9891,7900,Cancelled,F,2022-12-13 04:23:00+00:00,,,,1
9892,7902,Cancelled,F,2025-09-08 18:39:00+00:00,,,,3
9916,7925,Cancelled,F,2025-09-30 14:53:00+00:00,,,,2
9927,7934,Cancelled,F,2024-12-08 09:35:00+00:00,,,,1
9935,7941,Cancelled,F,2024-02-16 17:28:00+00:00,,,,1
9947,7951,Cancelled,F,2023-05-23 18:17:00+00:00,,,,1
9948,7951,Cancelled,F,2021-03-08 18:17:00+00:00,,,,1
9962,7966,Cancelled,F,2025-10-16 18:51:00+00:00,,,,1
9967,7971,Cancelled,F,2025-04-13 03:01:00+00:00,,,,1
9976,7979,Cancelled,F,2020-02-14 17:21:00+00:00,,,,2
9989,7989,Cancelled,F,2023-06-05 06:03:00+00:00,,,,1
10003,7997,Cancelled,F,2025-01-10 09:29:00+00:00,,,,1
10041,8023,Cancelled,F,2021-06-05 13:46:00+00:00,,,,1
10047,8031,Cancelled,F,2024-06-06 15:51:00+00:00,,,,1
10048,8032,Cancelled,F,2024-09-17 00:45:00+00:00,,,,1
10061,8043,Cancelled,F,2022-09-01 07:50:00+00:00,,,,1
10065,8047,Cancelled,F,2025-10-16 14:53:00+00:00,,,,1
10067,8047,Cancelled,F,2025-10-16 14:53:00+00:00,,,,2
10072,8052,Cancelled,F,2025-08-17 02:23:00+00:00,,,,1
10130,8096,Cancelled,F,2025-02-01 12:45:00+00:00,,,,1
10162,8130,Cancelled,F,2024-11-15 00:23:00+00:00,,,,3
10187,8147,Cancelled,F,2021-12-15 16:39:00+00:00,,,,4
10211,8168,Cancelled,F,2022-02-19 03:49:00+00:00,,,,1
10215,8171,Cancelled,F,2023-01-01 17:57:00+00:00,,,,2
10225,8180,Cancelled,F,2023-07-24 10:24:00+00:00,,,,2
10235,8189,Cancelled,F,2021-02-22 17:44:00+00:00,,,,3
10236,8191,Cancelled,F,2025-02-07 16:23:00+00:00,,,,1
10238,8191,Cancelled,F,2024-11-23 16:23:00+00:00,,,,2
10251,8200,Cancelled,F,2025-07-31 14:14:00+00:00,,,,2
10282,8223,Cancelled,F,2025-08-03 14:13:00+00:00,,,,1
10286,8226,Cancelled,F,2025-06-01 06:51:00+00:00,,,,2
10308,8247,Cancelled,F,2024-10-09 11:16:00+00:00,,,,2
10316,8254,Cancelled,F,2023-08-02 00:20:00+00:00,,,,1
10338,8271,Cancelled,F,2025-09-26 01:59:00+00:00,,,,4
10345,8279,Cancelled,F,2024-07-18 01:09:00+00:00,,,,1
10350,8281,Cancelled,F,2025-03-09 02:35:00+00:00,,,,1
10356,8285,Cancelled,F,2022-12-25 16:40:00+00:00,,,,1
10367,8292,Cancelled,F,2024-02-09 06:19:00+00:00,,,,1
10388,8307,Cancelled,F,2024-10-20 09:58:00+00:00,,,,1
10420,8328,Cancelled,F,2019-09-07 07:41:00+00:00,,,,3
10445,8347,Cancelled,F,2025-10-18 00:51:01.154520+00:00,,,,1
10467,8371,Cancelled,F,2023-10-06 11:37:00+00:00,,,,1
10482,8384,Cancelled,F,2022-12-24 04:47:00+00:00,,,,1
10502,8401,Cancelled,F,2025-10-16 02:06:01.789950+00:00,,,,1
10503,8401,Cancelled,F,2025-10-16 02:06:01.789950+00:00,,,,1
10526,8418,Cancelled,F,2025-07-15 17:35:00+00:00,,,,1
