id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
1490467,,3,3ae131d1-009f-44b8-a635-576972c54343,2025-07-09 07:15:00+00:00,90.58.146.168,Huaihua,Beijing,100073,Safari,Email,/cancel,cancel
1315026,,3,fdbac111-fd85-4bd7-84c3-5f574cfc810d,2019-06-27 09:51:00+00:00,27.112.125.88,Huaihua,Beijing,100073,Chrome,Adwords,/cancel,cancel
1625448,,3,159d83e2-f0f9-451e-8c5c-484e1c1a77f2,2025-01-10 02:27:00+00:00,47.179.40.208,Shanghai,Beijing,100074,Safari,Email,/cancel,cancel
1904802,,3,795a9067-b34c-42a4-b2bd-9f0d382791d7,2024-05-14 10:28:00+00:00,12.97.24.103,Luoyang,Beijing,100075,Other,Email,/cancel,cancel
1666651,,3,51b4e618-70ac-4ad4-868c-ce08841f2fe0,2022-06-27 02:09:00+00:00,164.135.152.177,Luoyang,Beijing,100075,Safari,Adwords,/cancel,cancel
2058988,,3,8ec35414-1989-41e3-9948-4b82ba2416e7,2023-01-08 03:36:00+00:00,13.232.111.200,Luoyang,Beijing,100075,IE,Organic,/cancel,cancel
1463149,,3,3d938968-804b-46cf-ac1b-e64d67586842,2024-10-07 02:51:00+00:00,30.100.231.163,Luoyang,Beijing,100075,Firefox,Adwords,/cancel,cancel
1745062,,3,5cb67ad6-7580-408a-b95c-b63ad39118fa,2019-11-29 01:05:00+00:00,168.154.239.37,Lan'Zhou,Beijing,100076,Chrome,Facebook,/cancel,cancel
1893104,,3,7d8d0a48-7c09-4951-a617-263b5216f1c4,2020-12-08 13:14:00+00:00,105.25.58.234,Lan'Zhou,Beijing,100076,Chrome,Adwords,/cancel,cancel
1610374,,3,be04fb20-eaa7-4e24-a5b7-2d52bf975701,2020-12-15 14:22:00+00:00,116.130.140.115,Lan'Zhou,Beijing,100076,Chrome,Organic,/cancel,cancel
2008634,,3,97ffae40-1271-456d-ae79-fb4700121356,2019-01-27 05:30:00+00:00,143.88.18.174,Lan'Zhou,Beijing,100076,Safari,Adwords,/cancel,cancel
1504581,,3,11ede7fb-555f-4195-9b86-b083dc99f39f,2024-01-04 10:24:00+00:00,162.34.6.106,Lan'Zhou,Beijing,100076,Firefox,Adwords,/cancel,cancel
1316066,,3,afcd3469-289a-4031-b992-01de76566c54,2021-11-08 19:01:00+00:00,111.38.139.91,Lan'Zhou,Beijing,100076,Firefox,Adwords,/cancel,cancel
1985666,,3,5e61f3eb-5ea7-49aa-80fa-a13f45d4b936,2023-01-01 03:20:00+00:00,40.199.117.160,Shanghai,Beijing,100081,Firefox,Adwords,/cancel,cancel
1339063,,3,ea5f7428-75a2-48bb-bde9-964f4f30ac9f,2021-08-18 11:32:00+00:00,129.88.132.134,Shanghai,Beijing,100081,Chrome,Adwords,/cancel,cancel
1459995,,3,7be83ab8-e135-4a46-af40-9c4cdba73c50,2024-09-11 01:09:00+00:00,183.99.202.94,Shanghai,Beijing,100081,Chrome,Adwords,/cancel,cancel
2055677,,3,8837c4b9-7d00-4b47-bcfb-08740848c396,2021-09-19 09:54:00+00:00,40.78.103.254,Shanghai,Beijing,100081,Firefox,Email,/cancel,cancel
2259550,,3,d8fe0afd-70ef-40c7-95ab-c0bc7df7d76e,2019-03-18 04:22:00+00:00,214.163.234.130,Shanghai,Beijing,100081,Safari,Email,/cancel,cancel
2301783,,3,b2dc0f35-d36d-4a79-a330-a381525ac331,2020-08-05 12:07:00+00:00,43.218.53.84,Beijing,Beijing,100082,Chrome,Adwords,/cancel,cancel
1623190,,3,13c77724-9e53-4289-ab3b-6f4eba0a53a3,2021-08-12 19:22:00+00:00,111.155.192.120,Suzhou,Beijing,100085,Firefox,Adwords,/cancel,cancel
1374811,,3,e778eb62-5b5f-4665-8060-153e25517c44,2025-03-28 12:24:00+00:00,176.167.138.142,Suzhou,Beijing,100085,Safari,Email,/cancel,cancel
1789172,,3,2b96960b-84a6-4b40-bfcd-d2da6cae96b7,2021-01-18 16:32:00+00:00,16.162.32.26,Suzhou,Beijing,100085,Chrome,Email,/cancel,cancel
2328152,,3,a75a7011-abb3-4f48-baed-0bed8f96b47f,2019-01-11 05:38:00+00:00,191.171.36.162,Zhongshan,Beijing,100086,Safari,Adwords,/cancel,cancel
1679571,,3,eaad71d1-e3bf-4698-aed7-f981ae1d79e1,2025-06-27 02:08:00+00:00,9.179.199.16,Zhongshan,Beijing,100086,Safari,Adwords,/cancel,cancel
1613572,,3,8fc71126-d3be-48fe-b52d-34622aa8b72d,2019-03-30 18:14:00+00:00,135.20.80.152,Zhongshan,Beijing,100086,Firefox,Adwords,/cancel,cancel
1392034,,3,ab4c929e-89c0-496b-9603-e4364686598c,2025-02-14 13:46:00+00:00,29.12.171.193,Zhongshan,Beijing,100086,Chrome,Adwords,/cancel,cancel
1693849,,3,0c497695-dff8-42a9-bdff-496563b8b405,2023-06-06 09:54:00+00:00,12.140.111.180,Zhongshan,Beijing,100086,Chrome,Adwords,/cancel,cancel
2325909,,3,d9c5fa4f-2c24-4c0a-9f60-b9e4550fd7cb,2023-06-21 03:36:00+00:00,52.173.18.214,Zhongshan,Beijing,100086,Firefox,YouTube,/cancel,cancel
1430143,,3,1d4ff3c3-cb87-4edc-942d-a005f6b2fa3a,2019-02-15 19:42:00+00:00,125.117.189.36,Zhongshan,Beijing,100086,Chrome,Email,/cancel,cancel
1304703,,3,f0f95991-293a-4a1d-9c82-83a9c1141370,2019-06-13 05:54:00+00:00,11.241.100.87,Yiyang,Beijing,100088,Firefox,Email,/cancel,cancel
2383530,,3,b33cc11d-5c84-4bfe-ab0a-56cc6ca2951b,2022-09-07 09:10:00+00:00,189.101.82.89,Yiyang,Beijing,100088,Chrome,Adwords,/cancel,cancel
1443250,,3,3f89779b-cf05-4b3b-9848-7026f3ce71f6,2019-05-16 15:51:00+00:00,15.170.103.243,Yiyang,Beijing,100088,Chrome,Email,/cancel,cancel
1997490,,3,f5247a94-20a3-4ad6-8978-863f7b010ac9,2024-03-08 08:06:00+00:00,165.11.232.181,Yiyang,Beijing,100088,Chrome,Email,/cancel,cancel
2041124,,3,bf09a572-5061-4a56-8b2a-7e034d6c389f,2022-01-06 01:34:00+00:00,24.188.192.11,Jinzhong,Beijing,100089,Chrome,Adwords,/cancel,cancel
2050152,,3,7b49596a-ae63-486c-a461-54ddce705359,2021-08-22 08:19:00+00:00,6.35.186.72,Xingtai,Beijing,100091,Safari,Email,/cancel,cancel
1971697,,3,2c1a3de3-2cc9-43ec-9ada-b503c4aa9b29,2024-07-01 19:27:00+00:00,179.136.167.215,Xingtai,Beijing,100091,Chrome,Facebook,/cancel,cancel
2136781,,3,054ace52-4206-4827-92ac-9154f7ceedbd,2020-04-20 09:02:00+00:00,133.97.184.93,Xingtai,Beijing,100091,Chrome,YouTube,/cancel,cancel
1632531,,3,18dd3d08-b213-45bf-9008-6288d122f55a,2019-05-22 13:03:00+00:00,102.20.81.144,Luoyang,Beijing,100093,Safari,Email,/cancel,cancel
1522767,,3,40e2177e-18e1-4d80-a061-3abb788dd95a,2023-01-09 16:14:00+00:00,216.186.239.141,Xingtai,Beijing,100094,Firefox,Email,/cancel,cancel
1304544,,3,ba956e96-8f94-4746-b886-de268ef7e143,2020-04-21 10:26:00+00:00,39.16.155.182,Dongguan,Beijing,100097,Safari,Email,/cancel,cancel
1333302,,3,d80731f9-f7f7-45ee-90c9-7184959b1347,2025-09-05 07:53:00+00:00,60.148.27.203,Dongguan,Beijing,100097,Chrome,Email,/cancel,cancel
2327766,,3,fda79f4f-2b88-4ef6-8193-e4885353e707,2022-01-26 02:23:00+00:00,142.19.238.111,Shanghai,Beijing,100101,Chrome,Adwords,/cancel,cancel
1538085,,3,e721f853-fcdc-4f35-9b3a-41ba66f9a73c,2023-01-20 07:20:00+00:00,105.120.193.81,Shanghai,Beijing,100101,Safari,Adwords,/cancel,cancel
1460490,,3,cd22b292-35d8-4e1b-88ca-0057b3a09c9f,2019-12-23 06:02:00+00:00,140.193.254.33,Shanghai,Beijing,100101,Firefox,Adwords,/cancel,cancel
2201657,,3,1ffd5d32-96ae-46e2-b1a3-8e3b4ae91f58,2021-09-27 01:25:00+00:00,43.104.23.96,Shanghai,Beijing,100101,Chrome,Adwords,/cancel,cancel
2019216,,3,16969bf6-b946-469f-be1e-a4791f8b0783,2021-11-20 10:00:00+00:00,203.59.78.168,Zhengzhou,Beijing,100102,Firefox,Email,/cancel,cancel
1308235,,3,b5276e18-279d-4d5e-ba89-7a91ddcd0b6d,2022-03-15 02:13:00+00:00,59.84.88.129,Zhengzhou,Beijing,100102,Chrome,Email,/cancel,cancel
2036492,,3,936148e2-6477-422f-a956-aa2ee3e13f98,2025-03-03 05:11:00+00:00,62.127.240.53,Suzhou,Beijing,100107,Firefox,Email,/cancel,cancel
1598712,,3,c760a604-c6ac-4c77-98df-d42250435064,2023-10-14 18:10:00+00:00,115.140.131.27,Suzhou,Beijing,100107,Other,Email,/cancel,cancel
1852826,,3,5a26edc6-0aa1-40ea-9bcb-8683e07e0606,2021-06-10 07:43:00+00:00,150.114.38.192,Suzhou,Beijing,100107,Safari,Email,/cancel,cancel
1674024,,3,7359e5f1-e596-4e28-af37-e2a11f2a9ac6,2022-03-22 19:30:00+00:00,6.140.61.137,Beijing,Inner Mongolia Autonomous Region,10011,Safari,YouTube,/cancel,cancel
1507106,,3,43a7edc5-cf89-44dc-9dde-4b33d55bb554,2025-09-09 17:37:00+00:00,36.180.33.135,Beijing,Inner Mongolia Autonomous Region,10011,Safari,Adwords,/cancel,cancel
2042816,,3,61d52f4b-28a9-45f8-b8f3-b77f8641cd3d,2023-05-12 03:10:00+00:00,25.139.59.63,Ziyang,Beijing,100120,Firefox,Email,/cancel,cancel
2162389,,3,192322de-1b7f-4bc2-8e0a-53203953a39e,2025-10-09 04:13:00+00:00,23.115.247.125,Ziyang,Beijing,100120,Safari,Email,/cancel,cancel
2194965,,3,527bb6ba-c4c5-4d7a-9a7e-f4ff446fe2c2,2022-01-27 18:23:00+00:00,85.254.68.109,Ziyang,Beijing,100120,IE,Adwords,/cancel,cancel
1468504,,3,89f2a0a1-758f-4fbb-b4f7-3877f5e8f72f,2022-12-15 09:35:00+00:00,168.193.246.160,Shaoxing,Beijing,100123,Firefox,Adwords,/cancel,cancel
1938549,,3,c87be05d-a58e-4ef3-9fc0-9adc0e603356,2023-07-14 16:53:00+00:00,97.249.130.76,Shaoxing,Beijing,100123,Chrome,Email,/cancel,cancel
1864677,,3,946cacce-0f21-41de-9d39-b1b5193fa88b,2023-06-24 15:27:00+00:00,185.186.188.32,Shaoxing,Beijing,100123,Other,Adwords,/cancel,cancel
1721925,,3,0c0e7394-284f-44b7-8401-45eea2dd7373,2021-10-31 07:25:00+00:00,53.89.40.137,Shaoxing,Beijing,100123,Firefox,Adwords,/cancel,cancel
1383447,,3,0023da5b-ca8e-4139-bf37-7645451c669b,2020-02-22 14:40:00+00:00,5.154.61.44,Beijing,Beijing,100141,Chrome,Email,/cancel,cancel
2352521,,3,2d86b377-e669-4cb3-8dc2-3164c7a013dc,2024-11-07 12:39:00+00:00,132.180.153.253,Beijing,Beijing,100141,Chrome,Adwords,/cancel,cancel
1331761,,3,b6a35544-d3d5-486e-813c-3c444d3b54ae,2019-04-26 18:46:00+00:00,161.179.62.45,NanNing,Beijing,100144,Safari,Adwords,/cancel,cancel
1795864,,3,e547bc82-24a3-4e22-9271-d488bf887a9e,2022-09-11 02:12:00+00:00,199.188.134.174,NanNing,Beijing,100144,Safari,Email,/cancel,cancel
2313239,,3,ce624c64-a871-4e10-adc4-72edd935b932,2020-11-26 14:55:00+00:00,119.66.121.26,Dandong,Beijing,100161,Firefox,Email,/cancel,cancel
1943906,,3,0e1ae495-e251-4324-99d8-c17970045d3f,2019-02-12 14:08:00+00:00,200.21.180.216,Dandong,Beijing,100161,Firefox,Email,/cancel,cancel
1928608,,3,e3f9cb34-6e0c-4a46-8443-4cccb1a399a5,2020-07-27 16:39:00+00:00,59.150.254.53,Qingdao,Beijing,100164,Chrome,Email,/cancel,cancel
2166155,,3,e535b07a-596e-49a8-974c-b7156352a3e4,2023-10-20 08:53:00+00:00,7.98.5.8,Qingdao,Beijing,100164,Firefox,Email,/cancel,cancel
2323015,,3,1970590e-fd56-4ae4-91e5-443775484c15,2021-07-29 04:02:00+00:00,28.202.202.139,Qingdao,Beijing,100164,Firefox,Adwords,/cancel,cancel
1774181,,3,f17f1fc5-febc-48e8-9310-718402c028f0,2025-03-09 05:13:00+00:00,125.75.39.209,Qingdao,Beijing,100164,Firefox,Email,/cancel,cancel
2090572,,3,b3d25780-c287-4a24-b012-a6ca72d51d59,2021-01-04 06:35:00+00:00,190.170.251.106,Qingdao,Beijing,100164,Firefox,Adwords,/cancel,cancel
1478057,,3,a25f69a1-4c07-4a0a-add7-56d1f7898da7,2019-08-13 15:37:00+00:00,190.104.229.193,Huaian,Beijing,100165,Firefox,Facebook,/cancel,cancel
1440669,,3,e8534bb5-532d-4bb1-80b2-3d41d765290c,2021-03-24 16:49:00+00:00,15.1.2.20,Urumqi,Beijing,100166,Chrome,YouTube,/cancel,cancel
1945105,,3,ea058104-8e71-4c56-b33e-aff03ff6cd34,2021-07-22 10:12:00+00:00,92.171.70.120,Urumqi,Beijing,100166,Chrome,Email,/cancel,cancel
1775137,,3,d8cd9bd1-c34a-4dbe-afd6-b009885b6168,2020-05-04 14:12:00+00:00,17.207.188.61,Urumqi,Beijing,100166,Chrome,YouTube,/cancel,cancel
1953289,,3,a3f7c79e-38e4-4fa6-be1d-4396881ccb3c,2024-07-11 14:07:00+00:00,160.37.107.9,Urumqi,Beijing,100190,Other,Email,/cancel,cancel
1876086,,3,4b3deef7-b419-454b-b979-b4e79922833c,2021-02-05 04:07:00+00:00,192.18.173.5,Urumqi,Beijing,100190,Safari,Email,/cancel,cancel
1932464,,3,854c6d10-1686-4745-bfa8-c68a14863a82,2022-12-29 19:39:00+00:00,28.55.189.70,Harbin,Beijing,100193,Chrome,Email,/cancel,cancel
1461613,,3,9cca7d7e-c79d-4a7b-9bb1-47c785139ab1,2019-07-21 07:03:00+00:00,38.220.235.54,Harbin,Beijing,100193,Chrome,Email,/cancel,cancel
1571207,,3,61bba914-8b76-4975-855c-9391c5dbe273,2021-09-12 04:50:00+00:00,173.195.140.0,Harbin,Beijing,100193,IE,Facebook,/cancel,cancel
2000075,,3,fc01de17-2ce5-49dd-8433-cd49af866f14,2024-12-06 17:03:00+00:00,132.206.104.154,Harbin,Beijing,100193,Chrome,Facebook,/cancel,cancel
2395155,,3,04282aae-5340-4fc8-8d28-fb0c4f624ff6,2022-10-18 04:34:00+00:00,96.143.178.137,New York,New York,10021,Chrome,Email,/cancel,cancel
1678032,,3,df608f95-5abf-4133-a826-79b3d15970ee,2021-11-05 04:59:00+00:00,158.151.132.200,New York,New York,10024,Other,YouTube,/cancel,cancel
1516438,,3,0143a426-b945-4eff-acf8-1717c5df502b,2021-02-14 00:53:00+00:00,59.50.16.54,New York,New York,10024,Safari,Adwords,/cancel,cancel
1536347,,3,6d289532-4b3d-465c-8374-34c614e12e78,2020-02-14 19:07:00+00:00,132.42.147.21,New York,New York,10025,Chrome,Email,/cancel,cancel
2036631,,3,189fca41-914f-431c-9df9-07a1e31b82b0,2021-12-25 13:49:00+00:00,185.113.131.90,New York,New York,10027,Safari,Organic,/cancel,cancel
1354486,,3,902a7740-16bd-4407-8e2d-0f463596ea76,2024-03-07 17:19:00+00:00,66.18.111.225,New York,New York,10027,Chrome,Adwords,/cancel,cancel
1611131,,3,79297859-e10a-4128-b3ab-9130d1e7d303,2025-07-22 14:37:00+00:00,45.4.16.17,New York,New York,10027,Safari,Email,/cancel,cancel
1851434,,3,338fee73-e3eb-4811-98f8-35b04c4f890c,2025-06-25 07:31:00+00:00,189.133.214.221,New York,New York,10029,IE,Facebook,/cancel,cancel
1375241,,3,fc883833-44cb-41b5-869a-61860efae48a,2020-05-10 14:14:00+00:00,49.23.62.155,Shanghai,Inner Mongolia Autonomous Region,10030,Other,Facebook,/cancel,cancel
1554197,,3,abd0c3bc-d2de-4918-91a3-afcdabe68db9,2023-03-22 02:25:00+00:00,215.33.108.17,Shanghai,Inner Mongolia Autonomous Region,10030,Safari,Email,/cancel,cancel
1553609,,3,d3158165-96fa-406a-87a9-6498520f01e5,2024-05-19 14:18:00+00:00,174.86.8.202,Shanghai,Inner Mongolia Autonomous Region,10030,Chrome,YouTube,/cancel,cancel
2119936,,3,98db0417-9c4c-405f-8144-62b48f317ab7,2022-09-06 18:21:00+00:00,57.139.42.90,Shenzhen,Inner Mongolia Autonomous Region,10031,Chrome,Email,/cancel,cancel
2315031,,3,275f2bb6-1548-40f1-89b3-95de0149bcce,2019-08-21 19:16:00+00:00,165.244.147.95,New York,New York,10032,Chrome,Email,/cancel,cancel
1877400,,3,b88d29f2-4e43-498c-bcbf-b4e81ce6be6c,2024-02-20 15:21:00+00:00,120.119.196.0,New York,New York,10032,Chrome,Facebook,/cancel,cancel
1468440,,3,85fe6c31-312b-409b-a589-3769f83c039e,2020-03-12 04:37:00+00:00,25.242.244.39,New York,New York,10034,Chrome,Email,/cancel,cancel
1544325,,3,6d61bc4c-0f05-4b60-88c6-00ee620742b6,2022-07-08 17:45:00+00:00,112.237.101.11,New York,New York,10035,Chrome,Email,/cancel,cancel
1913432,,3,91f4bd58-3822-43cf-b050-1d14aedfe6db,2023-10-29 10:48:00+00:00,53.100.9.120,New York,New York,10036,Chrome,Adwords,/cancel,cancel
2147315,,3,fca24aa4-5f41-40be-bd09-55a89bf5634b,2025-06-16 10:43:00+00:00,209.111.156.206,Fuzhou,Inner Mongolia Autonomous Region,10051,Other,YouTube,/cancel,cancel
2222816,,3,0613219d-284a-418e-ada6-b88594199465,2019-12-12 10:10:00+00:00,109.23.131.0,Fuzhou,Inner Mongolia Autonomous Region,10051,Chrome,Organic,/cancel,cancel
2276478,,3,6b1eaa37-a876-4375-a63d-b8c6896351e9,2024-03-23 11:38:00+00:00,177.72.119.93,Beijing,Inner Mongolia Autonomous Region,10060,Chrome,Email,/cancel,cancel
1953831,,3,04ddec3e-f822-4f8d-8de5-814366b16548,2021-10-28 09:05:00+00:00,32.246.133.16,Beijing,Inner Mongolia Autonomous Region,10060,Chrome,Email,/cancel,cancel
1566456,,3,e14a1346-64cf-40da-9633-97e47e81f09b,2021-08-25 18:57:00+00:00,99.214.208.51,Romilly-sur-Seine,Grand Est,10100,Safari,Email,/cancel,cancel
2130008,,3,039dd5f5-9aba-4a1e-b52b-00c7dbc47f74,2024-12-21 05:45:00+00:00,100.242.237.168,Anqing,Beijing,101111,Safari,YouTube,/cancel,cancel
1827436,,3,4d81c710-9fef-4259-8c7b-ce949a7e776d,2019-01-13 06:31:00+00:00,163.51.151.170,Anqing,Beijing,101111,Firefox,Adwords,/cancel,cancel
1947627,,3,e7d2ebaf-4821-4bf0-aee3-9642c8afa768,2022-08-11 15:54:00+00:00,212.255.93.249,Anqing,Beijing,101111,IE,Email,/cancel,cancel
1947547,,3,07bc5e12-3ccc-44e5-9c75-38bae8947638,2019-11-09 08:42:00+00:00,172.156.75.150,Zhongshan,Beijing,101125,Firefox,Email,/cancel,cancel
2082357,,3,af3c52eb-20ba-4529-a0ec-72ed96c4a9a1,2024-11-08 10:54:00+00:00,144.212.143.16,Zhongshan,Beijing,101125,Chrome,Facebook,/cancel,cancel
1329880,,3,e133adc7-9ac8-4182-bdb3-cf108255738e,2024-07-01 03:30:00+00:00,188.222.12.180,Beijing,Beijing,101199,Chrome,Email,/cancel,cancel
1954089,,3,5e737ce0-6590-4b5a-bd1b-f23bf1893374,2021-06-08 15:54:00+00:00,120.120.38.159,Beijing,Beijing,101199,Safari,Email,/cancel,cancel
1870718,,3,ab8ffff9-52f7-4543-8a86-ee7171f2eaad,2023-10-19 06:18:00+00:00,43.25.154.57,Handan,Beijing,101213,Chrome,Email,/cancel,cancel
1690220,,3,1cfa6ad2-5894-401e-afc9-0cdd35b7bd9e,2019-01-29 09:59:00+00:00,12.58.1.98,Vitoria-Gasteiz,País Vasco,1013,Chrome,Email,/cancel,cancel
2320892,,3,5050d95a-6a82-4467-9052-c81985dd49fb,2020-11-21 09:28:00+00:00,49.178.244.110,Shanghai,Beijing,101509,Safari,Adwords,/cancel,cancel
2228708,,3,88e61c32-c6a0-4800-9983-b7c5045699f6,2020-06-09 17:01:00+00:00,205.169.129.180,Shanghai,Beijing,101509,Safari,Email,/cancel,cancel
2056276,,3,a4bbe8b5-2233-480c-b949-2e3d0ef1eb35,2023-11-13 09:57:00+00:00,165.195.59.98,Shanghai,Beijing,101509,Safari,Facebook,/cancel,cancel
2158515,,3,523269a1-7c93-47ba-92b2-e92636534ba8,2019-12-29 18:53:00+00:00,158.112.188.228,Shanghai,Beijing,101509,Chrome,Adwords,/cancel,cancel
1688000,,3,7e0cd96a-76f1-476f-8c0d-270e7732b524,2019-01-03 06:44:00+00:00,116.157.225.71,Shanghai,Beijing,101509,Chrome,Adwords,/cancel,cancel
1976922,,3,cd1ac5a6-b8d5-4ce7-9eb2-c6abea988bf4,2019-11-06 01:50:00+00:00,5.227.87.224,Chicopee,Massachusetts,1020,Chrome,Email,/cancel,cancel
1940796,,3,2dd58d06-bf3c-40c1-8301-143f75098a0b,2023-10-28 00:51:00+00:00,47.33.125.59,Shiyan,Beijing,102199,Chrome,Email,/cancel,cancel
2362169,,3,db2ed4c8-b075-49c2-bb50-dc36f704293b,2023-03-14 10:16:00+00:00,208.233.73.250,Yingkou,Beijing,102200,Chrome,Email,/cancel,cancel
1386846,,3,2ca71290-4707-4efc-850a-fc3c74131fff,2019-09-07 04:53:00+00:00,165.133.205.26,Handan,Beijing,102206,Chrome,Email,/cancel,cancel
2398008,,3,23436b20-362f-430a-bbbb-2340468007f4,2025-04-05 18:24:00+00:00,192.166.130.68,Handan,Beijing,102206,Chrome,Email,/cancel,cancel
1691856,,3,6b09b68a-42cc-4aa3-9e3f-dce47d11d046,2020-12-04 01:28:00+00:00,113.49.205.65,Handan,Beijing,102206,Chrome,Adwords,/cancel,cancel
2043367,,3,82e0cae7-70fe-493e-9a21-da9d72e75b6e,2023-07-14 15:00:00+00:00,150.253.77.191,Handan,Beijing,102206,Other,Email,/cancel,cancel
1408324,,3,aab3dfba-5980-4209-9afb-22198fd9c7ee,2020-08-22 05:52:00+00:00,70.31.125.252,Wenzhou,Beijing,102208,Firefox,Email,/cancel,cancel
1866974,,3,903d8092-f665-45b5-b682-23c9e9218979,2019-02-04 13:40:00+00:00,147.198.56.90,Wenzhou,Beijing,102208,Chrome,YouTube,/cancel,cancel
1518077,,3,983095f8-94d3-454a-8e2a-2dd626dc6e05,2024-06-09 03:09:00+00:00,39.237.41.231,Wenzhou,Beijing,102208,Chrome,Email,/cancel,cancel
1538122,,3,2da946a2-ee7e-41a0-ba80-5e85ab69cf2e,2019-01-30 10:17:00+00:00,62.12.67.58,Wenzhou,Beijing,102208,Safari,YouTube,/cancel,cancel
2409847,,3,8a5c5284-597e-4f4a-a75e-4e749145f7be,2024-03-13 10:32:00+00:00,15.222.85.126,Wenzhou,Beijing,102208,Chrome,Facebook,/cancel,cancel
1705808,,3,89d783a1-7513-4009-acd3-1f8f6c20251a,2024-08-25 00:42:00+00:00,169.229.168.166,Wenzhou,Beijing,102208,Chrome,Adwords,/cancel,cancel
1925164,,3,6183e3c3-a318-4c7a-8fd2-1422b8702534,2023-09-17 14:43:00+00:00,45.86.51.164,Wenzhou,Beijing,102208,Chrome,Email,/cancel,cancel
2310077,,3,ac9ef55c-791b-4042-8104-3cd19f439349,2024-06-25 06:17:00+00:00,113.133.50.146,Wenzhou,Beijing,102208,Other,Email,/cancel,cancel
1505742,,3,47d8349c-7593-47f4-a2d0-ed707b30000d,2024-04-18 12:38:00+00:00,176.71.181.56,Wenzhou,Beijing,102208,Chrome,Email,/cancel,cancel
1321547,,3,5df1dd06-6e92-4833-8d9b-fa16f9bbfeea,2019-09-25 11:04:00+00:00,48.104.181.17,Wenzhou,Beijing,102208,Other,Facebook,/cancel,cancel
1930440,,3,37513bee-0a02-4ecd-ab04-2542ca23fc6c,2021-07-26 03:36:00+00:00,75.48.198.159,Wenzhou,Beijing,102208,Chrome,Facebook,/cancel,cancel
1341556,,3,43296c58-1ae5-49a9-9e1a-0caf5ad6b05d,2022-04-22 06:17:00+00:00,43.234.68.41,Hengshui,Beijing,102209,Chrome,Organic,/cancel,cancel
1897430,,3,f14fa973-10c2-4b6c-ada2-8e8810463b4a,2022-10-07 15:29:00+00:00,101.31.92.68,Hengshui,Beijing,102209,Chrome,Adwords,/cancel,cancel
2080920,,3,1c68579a-8b21-475b-be55-cdf485928550,2019-09-05 18:39:00+00:00,157.64.204.252,Hengshui,Beijing,102209,Chrome,Adwords,/cancel,cancel
2342583,,3,a32a3057-8fd2-4bf8-bc38-5336af2ed9fe,2022-09-04 06:07:00+00:00,139.104.162.87,Suzhou,Beijing,102218,Firefox,Facebook,/cancel,cancel
2292993,,3,f7f873d0-365d-42f0-b249-11c6302933b3,2024-06-21 13:32:00+00:00,124.233.239.234,Xuancheng,Beijing,102299,Safari,YouTube,/cancel,cancel
2276856,,3,6bd96bc7-ac16-4369-b49f-33a35b8ae3f8,2019-07-30 08:09:00+00:00,142.105.218.22,Xuancheng,Beijing,102299,Firefox,Email,/cancel,cancel
2357027,,3,a64280d7-f024-4683-a684-31a5290bcd43,2023-07-04 13:23:00+00:00,19.205.150.28,Xuancheng,Beijing,102299,Safari,Email,/cancel,cancel
1967690,,3,3a1e5e43-e698-4210-a7bc-9ac03b0ba4a8,2023-08-09 02:00:00+00:00,169.4.69.74,Loudi,Beijing,102401,Firefox,YouTube,/cancel,cancel
2307485,,3,4b4873e1-57d7-4fb7-bbfb-1e4e0654eccd,2024-07-14 05:11:00+00:00,170.129.82.97,Loudi,Beijing,102401,Chrome,Adwords,/cancel,cancel
1866850,,3,27e9fe58-a868-4cd5-90d1-1299530fb42f,2025-04-03 06:57:00+00:00,26.123.84.69,Nanjing,Beijing,102612,Chrome,Email,/cancel,cancel
2183556,,3,44efcb15-03e6-4a6c-bd96-ba5b2e40ed97,2024-10-10 06:02:00+00:00,13.6.184.52,Hami,Beijing,102628,Chrome,Email,/cancel,cancel
1411751,,3,bb879745-3adf-43d7-970a-01e78c139d0c,2024-09-30 10:55:00+00:00,104.68.114.180,Hami,Beijing,102628,Safari,Adwords,/cancel,cancel
1625201,,3,10b47b35-b729-4bbd-8a68-da93dee7e7d9,2025-04-12 05:51:00+00:00,46.250.100.36,Hami,Beijing,102628,Firefox,YouTube,/cancel,cancel
2213564,,3,30411a49-86a4-4984-b45b-224e5db6f817,2020-12-14 14:22:00+00:00,190.42.154.47,Hami,Beijing,102628,Chrome,Email,/cancel,cancel
2176559,,3,66d5b19e-93e8-473e-8098-e07c1b5a8632,2022-04-21 10:41:00+00:00,67.252.40.233,Hami,Beijing,102628,Firefox,Adwords,/cancel,cancel
2200688,,3,b278728d-94bb-4967-bbcd-78dd7a31d47b,2023-11-09 19:12:00+00:00,149.59.224.230,Suzhou,Beijing,102676,Safari,Email,/cancel,cancel
1389660,,3,fb60bbcb-c658-4fc6-ae0c-ae81958141e8,2021-08-02 18:41:00+00:00,85.184.156.8,Suzhou,Beijing,102676,Safari,Adwords,/cancel,cancel
1996244,,3,e90c75a2-5fab-4bf9-8c1a-364cfe994b2a,2022-06-17 04:53:00+00:00,5.245.183.184,Suzhou,Beijing,102676,Chrome,Email,/cancel,cancel
2135817,,3,f8143e5d-2dec-4240-a7f2-65652f4f4879,2025-05-31 00:59:00+00:00,25.62.230.210,Suzhou,Beijing,102676,Chrome,Email,/cancel,cancel
